Date	Time (AST)	Discharge (cms)
08/01/15	0:02	14.84
08/01/15	0:17	14.84
08/01/15	0:32	14.92
08/01/15	0:47	14.88
08/01/15	1:02	14.77
08/01/15	1:17	14.84
08/01/15	1:32	14.99
08/01/15	1:47	15.03
08/01/15	2:02	14.73
08/01/15	2:17	14.88
08/01/15	2:32	14.77
08/01/15	2:47	14.61
08/01/15	3:02	14.20
08/01/15	3:17	14.35
08/01/15	3:32	14.16
08/01/15	3:47	14.39
08/01/15	4:02	14.09
08/01/15	4:17	14.09
08/01/15	4:32	14.12
08/01/15	4:47	14.20
08/01/15	5:02	13.93
08/01/15	5:17	13.82
08/01/15	5:32	13.63
08/01/15	5:47	13.78
08/01/15	6:02	13.40
08/01/15	6:17	13.56
08/01/15	6:32	13.48
08/01/15	6:47	13.18
08/01/15	7:02	12.99
08/01/15	7:17	13.03
08/01/15	7:32	12.65
08/01/15	7:47	12.50
08/01/15	8:02	12.35
08/01/15	8:17	12.01
08/01/15	8:32	11.74
08/01/15	8:47	11.93
08/01/15	9:02	11.85
08/01/15	9:17	11.97
08/01/15	9:32	11.55
08/01/15	9:47	11.55
08/01/15	10:02	11.33
08/01/15	10:17	11.33
08/01/15	10:32	11.21
08/01/15	10:47	11.10
08/01/15	11:02	11.14
08/01/15	11:17	10.95
08/01/15	11:32	10.91
08/01/15	11:47	10.87
08/01/15	12:02	10.99
08/01/15	12:17	10.83
08/01/15	12:32	10.57
08/01/15	12:47	10.64
08/01/15	13:02	10.34
08/01/15	13:17	10.49
08/01/15	13:32	10.46
08/01/15	13:47	10.23
08/01/15	14:02	10.27
08/01/15	14:17	10.15
08/01/15	14:32	9.78
08/01/15	14:47	10.12
08/01/15	15:02	9.89
08/01/15	15:17	9.96
08/01/15	15:32	9.89
08/01/15	15:47	9.85
08/01/15	16:02	9.96
08/01/15	16:17	10.04
08/01/15	16:32	9.96
08/01/15	16:47	9.78
08/01/15	17:02	9.66
08/01/15	17:17	9.62
08/01/15	17:32	9.66
08/01/15	17:47	9.47
08/01/15	18:02	9.85
08/01/15	18:17	9.74
08/01/15	18:32	9.59
08/01/15	18:47	9.55
08/01/15	19:02	9.62
08/01/15	19:17	9.66
08/01/15	19:32	9.78
08/01/15	19:47	9.85
08/01/15	20:02	9.89
08/01/15	20:17	10.23
08/01/15	20:32	10.46
08/01/15	20:47	10.87
08/01/15	21:02	11.25
08/01/15	21:17	11.51
08/01/15	21:32	11.97
08/01/15	21:47	12.31
08/01/15	22:02	12.69
08/01/15	22:17	13.06
08/01/15	22:32	13.22
08/01/15	22:47	13.22
08/01/15	23:02	13.29
08/01/15	23:17	13.44
08/01/15	23:32	13.52
08/01/15	23:47	13.44
08/02/15	0:02	13.67
08/02/15	0:17	13.74
08/02/15	0:32	13.86
08/02/15	0:47	13.93
08/02/15	1:02	13.93
08/02/15	1:17	14.20
08/02/15	1:32	14.12
08/02/15	1:47	14.31
08/02/15	2:02	14.50
08/02/15	2:17	14.58
08/02/15	2:32	14.54
08/02/15	2:47	14.58
08/02/15	3:02	14.58
08/02/15	3:17	14.24
08/02/15	3:32	14.46
08/02/15	3:47	14.35
08/02/15	4:02	14.27
08/02/15	4:17	14.09
08/02/15	4:32	14.05
08/02/15	4:47	14.09
08/02/15	5:02	13.82
08/02/15	5:17	13.93
08/02/15	5:32	13.82
08/02/15	5:47	13.86
08/02/15	6:02	13.82
08/02/15	6:17	14.01
08/02/15	6:32	13.74
08/02/15	6:47	13.63
08/02/15	7:02	13.59
08/02/15	7:17	13.63
08/02/15	7:32	13.59
08/02/15	7:47	13.29
08/02/15	8:02	13.33
08/02/15	8:17	13.37
08/02/15	8:32	12.91
08/02/15	8:47	13.18
08/02/15	9:02	13.37
08/02/15	9:17	13.18
08/02/15	9:32	13.06
08/02/15	9:47	13.10
08/02/15	10:02	12.95
08/02/15	10:17	12.99
08/02/15	10:32	12.61
08/02/15	10:47	12.42
08/02/15	11:02	12.16
08/02/15	11:17	12.01
08/02/15	11:32	11.82
08/02/15	11:47	11.67
08/02/15	12:02	11.67
08/02/15	12:17	11.40
08/02/15	12:32	11.10
08/02/15	12:47	10.99
08/02/15	13:02	10.99
08/02/15	13:17	10.76
08/02/15	13:32	10.83
08/02/15	13:47	10.27
08/02/15	14:02	10.38
08/02/15	14:17	10.12
08/02/15	14:32	10.08
08/02/15	14:47	10.00
08/02/15	15:02	9.70
08/02/15	15:17	9.51
08/02/15	15:32	9.51
08/02/15	15:47	9.44
08/02/15	16:02	9.44
08/02/15	16:17	9.10
08/02/15	16:32	9.13
08/02/15	16:47	9.06
08/02/15	17:02	9.06
08/02/15	17:17	8.87
08/02/15	17:32	8.64
08/02/15	17:47	8.75
08/02/15	18:02	8.64
08/02/15	18:17	8.64
08/02/15	18:32	8.53
08/02/15	18:47	8.60
08/02/15	19:02	8.57
08/02/15	19:17	8.60
08/02/15	19:32	8.49
08/02/15	19:47	8.60
08/02/15	20:02	8.60
08/02/15	20:17	8.60
08/02/15	20:32	8.75
08/02/15	20:47	9.13
08/02/15	21:02	9.06
08/02/15	21:17	9.17
08/02/15	21:32	9.62
08/02/15	21:47	9.74
08/02/15	22:02	10.00
08/02/15	22:17	10.19
08/02/15	22:32	10.34
08/02/15	22:47	10.53
08/02/15	23:02	10.76
08/02/15	23:17	10.91
08/02/15	23:32	10.99
08/02/15	23:47	11.33
08/03/15	0:02	11.40
08/03/15	0:17	11.70
08/03/15	0:32	12.12
08/03/15	0:47	12.23
08/03/15	1:02	12.50
08/03/15	1:17	12.69
08/03/15	1:32	12.84
08/03/15	1:47	12.91
08/03/15	2:02	12.99
08/03/15	2:17	12.88
08/03/15	2:32	12.95
08/03/15	2:47	13.06
08/03/15	3:02	13.03
08/03/15	3:17	12.95
08/03/15	3:32	12.99
08/03/15	3:47	12.72
08/03/15	4:02	12.72
08/03/15	4:17	12.57
08/03/15	4:32	12.57
08/03/15	4:47	12.61
08/03/15	5:02	12.57
08/03/15	5:17	12.50
08/03/15	5:32	12.38
08/03/15	5:47	12.46
08/03/15	6:02	12.42
08/03/15	6:17	12.50
08/03/15	6:32	12.35
08/03/15	6:47	12.19
08/03/15	7:02	12.27
08/03/15	7:17	12.12
08/03/15	7:32	12.23
08/03/15	7:47	12.01
08/03/15	8:02	11.85
08/03/15	8:17	11.78
08/03/15	8:32	11.74
08/03/15	8:47	11.67
08/03/15	9:02	11.93
08/03/15	9:17	11.82
08/03/15	9:32	11.67
08/03/15	9:47	11.51
08/03/15	10:02	11.40
08/03/15	10:17	11.55
08/03/15	10:32	11.25
08/03/15	10:47	10.99
08/03/15	11:02	10.91
08/03/15	11:17	11.02
08/03/15	11:32	10.99
08/03/15	11:47	10.99
08/03/15	12:02	10.95
08/03/15	12:17	10.91
08/03/15	12:32	10.80
08/03/15	12:47	10.61
08/03/15	13:02	10.37
08/03/15	13:17	10.12
08/03/15	13:32	9.88
08/03/15	13:47	9.64
08/03/15	14:02	9.40
08/03/15	14:17	9.15
08/03/15	14:32	8.91
08/03/15	14:47	8.67
08/03/15	15:02	8.41
08/03/15	15:17	8.30
08/03/15	15:32	8.57
08/03/15	15:47	8.11
08/03/15	16:02	7.92
08/03/15	16:17	8.15
08/03/15	16:32	7.96
08/03/15	16:47	7.85
08/03/15	17:02	7.73
08/03/15	17:17	7.55
08/03/15	17:32	7.66
08/03/15	17:47	7.47
08/03/15	18:02	7.51
08/03/15	18:17	7.39
08/03/15	18:32	7.43
08/03/15	18:47	7.39
08/03/15	19:02	7.43
08/03/15	19:17	7.20
08/03/15	19:32	7.24
08/03/15	19:47	7.43
08/03/15	20:02	7.55
08/03/15	20:17	7.70
08/03/15	20:32	7.96
08/03/15	20:47	8.34
08/03/15	21:02	8.41
08/03/15	21:17	8.75
08/03/15	21:32	9.25
08/03/15	21:47	9.66
08/03/15	22:02	9.85
08/03/15	22:17	10.08
08/03/15	22:32	10.64
08/03/15	22:47	10.61
08/03/15	23:02	11.10
08/03/15	23:17	11.33
08/03/15	23:32	11.29
08/03/15	23:47	11.67
08/04/15	0:02	11.82
08/04/15	0:17	11.93
08/04/15	0:32	11.93
08/04/15	0:47	12.08
08/04/15	1:02	12.35
08/04/15	1:17	12.46
08/04/15	1:32	12.38
08/04/15	1:47	12.35
08/04/15	2:02	12.35
08/04/15	2:17	12.16
08/04/15	2:32	12.16
08/04/15	2:47	12.23
08/04/15	3:02	12.12
08/04/15	3:17	12.19
08/04/15	3:32	12.31
08/04/15	3:47	12.16
08/04/15	4:02	12.23
08/04/15	4:17	12.35
08/04/15	4:32	12.46
08/04/15	4:47	12.54
08/04/15	5:02	12.46
08/04/15	5:17	12.31
08/04/15	5:32	12.46
08/04/15	5:47	12.08
08/04/15	6:02	12.16
08/04/15	6:17	11.97
08/04/15	6:32	12.01
08/04/15	6:47	11.70
08/04/15	7:02	11.63
08/04/15	7:17	11.51
08/04/15	7:32	11.48
08/04/15	7:47	11.48
08/04/15	8:02	11.40
08/04/15	8:17	11.44
08/04/15	8:32	11.21
08/04/15	8:47	10.95
08/04/15	9:02	11.17
08/04/15	9:17	11.06
08/04/15	9:32	11.17
08/04/15	9:47	11.06
08/04/15	10:02	10.91
08/04/15	10:17	11.02
08/04/15	10:32	10.87
08/04/15	10:47	10.95
08/04/15	11:02	10.72
08/04/15	11:17	10.95
08/04/15	11:32	10.91
08/04/15	11:47	10.80
08/04/15	12:02	10.68
08/04/15	12:17	10.57
08/04/15	12:32	10.61
08/04/15	12:47	10.68
08/04/15	13:02	10.38
08/04/15	13:17	10.38
08/04/15	13:32	10.42
08/04/15	13:47	10.19
08/04/15	14:02	10.53
08/04/15	14:17	10.27
08/04/15	14:32	10.15
08/04/15	14:47	10.12
08/04/15	15:02	10.08
08/04/15	15:17	10.04
08/04/15	15:32	9.93
08/04/15	15:47	9.89
08/04/15	16:02	9.70
08/04/15	16:17	9.70
08/04/15	16:32	9.59
08/04/15	16:47	9.59
08/04/15	17:02	9.55
08/04/15	17:17	9.40
08/04/15	17:32	9.36
08/04/15	17:47	9.59
08/04/15	18:02	9.44
08/04/15	18:17	9.44
08/04/15	18:32	9.47
08/04/15	18:47	9.66
08/04/15	19:02	9.62
08/04/15	19:17	9.70
08/04/15	19:32	9.93
08/04/15	19:47	10.27
08/04/15	20:02	10.38
08/04/15	20:17	10.76
08/04/15	20:32	10.99
08/04/15	20:47	11.36
08/04/15	21:02	11.48
08/04/15	21:17	11.89
08/04/15	21:32	11.97
08/04/15	21:47	12.23
08/04/15	22:02	12.35
08/04/15	22:17	12.50
08/04/15	22:32	12.76
08/04/15	22:47	12.88
08/04/15	23:02	13.06
08/04/15	23:17	13.14
08/04/15	23:32	13.29
08/04/15	23:47	13.40
08/05/15	0:02	13.33
08/05/15	0:17	13.56
08/05/15	0:32	13.59
08/05/15	0:47	13.59
08/05/15	1:02	13.56
08/05/15	1:17	13.44
08/05/15	1:32	13.52
08/05/15	1:47	13.74
08/05/15	2:02	13.82
08/05/15	2:17	13.74
08/05/15	2:32	13.71
08/05/15	2:47	13.86
08/05/15	3:02	13.67
08/05/15	3:17	13.52
08/05/15	3:32	13.63
08/05/15	3:47	13.67
08/05/15	4:02	13.59
08/05/15	4:17	13.56
08/05/15	4:32	13.48
08/05/15	4:47	13.52
08/05/15	5:02	13.48
08/05/15	5:17	13.40
08/05/15	5:32	13.37
08/05/15	5:47	13.29
08/05/15	6:02	13.25
08/05/15	6:17	13.40
08/05/15	6:32	13.14
08/05/15	6:47	13.06
08/05/15	7:02	13.06
08/05/15	7:17	13.03
08/05/15	7:32	12.95
08/05/15	7:47	12.95
08/05/15	8:02	12.84
08/05/15	8:17	13.03
08/05/15	8:32	12.80
08/05/15	8:47	12.57
08/05/15	9:02	12.57
08/05/15	9:17	12.54
08/05/15	9:32	12.31
08/05/15	9:47	12.57
08/05/15	10:02	12.46
08/05/15	10:17	12.42
08/05/15	10:32	12.50
08/05/15	10:47	12.46
08/05/15	11:02	12.54
08/05/15	11:17	12.69
08/05/15	11:32	12.69
08/05/15	11:47	12.80
08/05/15	12:02	12.69
08/05/15	12:17	12.61
08/05/15	12:32	12.57
08/05/15	12:47	12.61
08/05/15	13:02	12.54
08/05/15	13:17	12.46
08/05/15	13:32	12.38
08/05/15	13:47	12.08
08/05/15	14:02	12.19
08/05/15	14:17	12.12
08/05/15	14:32	11.70
08/05/15	14:47	11.85
08/05/15	15:02	11.89
08/05/15	15:17	11.74
08/05/15	15:32	11.85
08/05/15	15:47	11.63
08/05/15	16:02	11.74
08/05/15	16:17	11.63
08/05/15	16:32	11.74
08/05/15	16:47	11.67
08/05/15	17:02	11.67
08/05/15	17:17	11.67
08/05/15	17:32	11.59
08/05/15	17:47	11.44
08/05/15	18:02	11.33
08/05/15	18:17	11.29
08/05/15	18:32	11.02
08/05/15	18:47	10.87
08/05/15	19:02	10.95
08/05/15	19:17	11.10
08/05/15	19:32	11.14
08/05/15	19:47	11.36
08/05/15	20:02	11.67
08/05/15	20:17	11.89
08/05/15	20:32	12.27
08/05/15	20:47	12.42
08/05/15	21:02	12.84
08/05/15	21:17	12.91
08/05/15	21:32	13.14
08/05/15	21:47	13.22
08/05/15	22:02	13.44
08/05/15	22:17	13.56
08/05/15	22:32	13.74
08/05/15	22:47	13.97
08/05/15	23:02	14.09
08/05/15	23:17	14.09
08/05/15	23:32	14.35
08/05/15	23:47	14.43
08/06/15	0:02	14.31
08/06/15	0:17	14.43
08/06/15	0:32	14.58
08/06/15	0:47	14.69
08/06/15	1:02	14.77
08/06/15	1:17	14.73
08/06/15	1:32	14.99
08/06/15	1:47	15.11
08/06/15	2:02	15.07
08/06/15	2:17	14.99
08/06/15	2:32	14.95
08/06/15	2:47	15.14
08/06/15	3:02	14.88
08/06/15	3:17	15.03
08/06/15	3:32	15.07
08/06/15	3:47	15.03
08/06/15	4:02	14.80
08/06/15	4:17	14.84
08/06/15	4:32	14.43
08/06/15	4:47	14.61
08/06/15	5:02	14.84
08/06/15	5:17	14.58
08/06/15	5:32	14.46
08/06/15	5:47	14.46
08/06/15	6:02	14.43
08/06/15	6:17	14.16
08/06/15	6:32	14.12
08/06/15	6:47	14.27
08/06/15	7:02	14.20
08/06/15	7:17	14.24
08/06/15	7:32	14.16
08/06/15	7:47	14.20
08/06/15	8:02	14.16
08/06/15	8:17	14.12
08/06/15	8:32	13.93
08/06/15	8:47	13.74
08/06/15	9:02	13.74
08/06/15	9:17	13.56
08/06/15	9:32	13.67
08/06/15	9:47	13.56
08/06/15	10:02	13.33
08/06/15	10:17	13.44
08/06/15	10:32	12.99
08/06/15	10:47	12.84
08/06/15	11:02	12.84
08/06/15	11:17	12.88
08/06/15	11:32	12.88
08/06/15	11:47	12.76
08/06/15	12:02	12.95
08/06/15	12:17	12.76
08/06/15	12:32	12.57
08/06/15	12:47	12.69
08/06/15	13:02	12.88
08/06/15	13:17	12.80
08/06/15	13:32	12.42
08/06/15	13:47	12.42
08/06/15	14:02	11.93
08/06/15	14:17	11.89
08/06/15	14:32	11.93
08/06/15	14:47	11.63
08/06/15	15:02	11.48
08/06/15	15:17	11.33
08/06/15	15:32	11.55
08/06/15	15:47	11.48
08/06/15	16:02	11.59
08/06/15	16:17	11.36
08/06/15	16:32	11.55
08/06/15	16:47	11.33
08/06/15	17:02	11.55
08/06/15	17:17	11.63
08/06/15	17:32	11.63
08/06/15	17:47	12.08
08/06/15	18:02	12.23
08/06/15	18:17	12.46
08/06/15	18:32	12.69
08/06/15	18:47	13.14
08/06/15	19:02	13.52
08/06/15	19:17	13.78
08/06/15	19:32	14.20
08/06/15	19:47	14.05
08/06/15	20:02	14.12
08/06/15	20:17	14.01
08/06/15	20:32	13.74
08/06/15	20:47	13.74
08/06/15	21:02	13.25
08/06/15	21:17	13.22
08/06/15	21:32	13.14
08/06/15	21:47	12.99
08/06/15	22:02	12.88
08/06/15	22:17	12.84
08/06/15	22:32	12.99
08/06/15	22:47	13.10
08/06/15	23:02	13.29
08/06/15	23:17	13.52
08/06/15	23:32	13.44
08/06/15	23:47	13.33
08/07/15	0:02	13.48
08/07/15	0:17	13.71
08/07/15	0:32	13.86
08/07/15	0:47	13.86
08/07/15	1:02	13.74
08/07/15	1:17	13.56
08/07/15	1:32	13.52
08/07/15	1:47	13.56
08/07/15	2:02	13.33
08/07/15	2:17	13.52
08/07/15	2:32	13.14
08/07/15	2:47	13.06
08/07/15	3:02	13.06
08/07/15	3:17	12.99
08/07/15	3:32	12.91
08/07/15	3:47	12.69
08/07/15	4:02	12.61
08/07/15	4:17	12.69
08/07/15	4:32	12.46
08/07/15	4:47	12.38
08/07/15	5:02	12.08
08/07/15	5:17	12.08
08/07/15	5:32	11.97
08/07/15	5:47	11.74
08/07/15	6:02	11.82
08/07/15	6:17	11.85
08/07/15	6:32	11.74
08/07/15	6:47	11.55
08/07/15	7:02	11.63
08/07/15	7:17	11.48
08/07/15	7:32	11.48
08/07/15	7:47	11.40
08/07/15	8:02	11.06
08/07/15	8:17	11.33
08/07/15	8:32	11.21
08/07/15	8:47	11.06
08/07/15	9:02	11.10
08/07/15	9:17	10.76
08/07/15	9:32	10.68
08/07/15	9:47	10.61
08/07/15	10:02	10.64
08/07/15	10:17	10.68
08/07/15	10:32	10.38
08/07/15	10:47	10.19
08/07/15	11:02	9.89
08/07/15	11:17	9.96
08/07/15	11:32	9.89
08/07/15	11:47	9.81
08/07/15	12:02	9.62
08/07/15	12:17	9.55
08/07/15	12:32	9.40
08/07/15	12:47	9.32
08/07/15	13:02	9.21
08/07/15	13:17	9.21
08/07/15	13:32	9.21
08/07/15	13:47	8.79
08/07/15	14:02	8.87
08/07/15	14:17	8.60
08/07/15	14:32	8.45
08/07/15	14:47	8.11
08/07/15	15:02	7.85
08/07/15	15:17	8.04
08/07/15	15:32	7.77
08/07/15	15:47	7.81
08/07/15	16:02	7.70
08/07/15	16:17	7.70
08/07/15	16:32	7.47
08/07/15	16:47	7.43
08/07/15	17:02	7.20
08/07/15	17:17	7.36
08/07/15	17:32	7.13
08/07/15	17:47	6.94
08/07/15	18:02	7.09
08/07/15	18:17	6.86
08/07/15	18:32	6.79
08/07/15	18:47	6.83
08/07/15	19:02	6.71
08/07/15	19:17	6.60
08/07/15	19:32	6.60
08/07/15	19:47	6.71
08/07/15	20:02	6.79
08/07/15	20:17	6.90
08/07/15	20:32	7.24
08/07/15	20:47	7.02
08/07/15	21:02	7.51
08/07/15	21:17	7.55
08/07/15	21:32	7.77
08/07/15	21:47	8.11
08/07/15	22:02	8.34
08/07/15	22:17	8.60
08/07/15	22:32	8.68
08/07/15	22:47	8.94
08/07/15	23:02	9.10
08/07/15	23:17	9.44
08/07/15	23:32	9.66
08/07/15	23:47	9.70
08/08/15	0:02	9.70
08/08/15	0:17	9.85
08/08/15	0:32	9.93
08/08/15	0:47	10.12
08/08/15	1:02	10.04
08/08/15	1:17	10.12
08/08/15	1:32	10.08
08/08/15	1:47	10.38
08/08/15	2:02	10.34
08/08/15	2:17	10.30
08/08/15	2:32	10.57
08/08/15	2:47	10.57
08/08/15	3:02	10.61
08/08/15	3:17	10.49
08/08/15	3:32	10.76
08/08/15	3:47	10.76
08/08/15	4:02	10.87
08/08/15	4:17	10.87
08/08/15	4:32	10.76
08/08/15	4:47	10.64
08/08/15	5:02	10.49
08/08/15	5:17	10.64
08/08/15	5:32	10.49
08/08/15	5:47	10.38
08/08/15	6:02	10.30
08/08/15	6:17	10.12
08/08/15	6:32	10.30
08/08/15	6:47	10.04
08/08/15	7:02	10.04
08/08/15	7:17	9.78
08/08/15	7:32	9.66
08/08/15	7:47	9.74
08/08/15	8:02	9.62
08/08/15	8:17	9.66
08/08/15	8:32	9.74
08/08/15	8:47	9.59
08/08/15	9:02	9.55
08/08/15	9:17	9.44
08/08/15	9:32	9.02
08/08/15	9:47	9.13
08/08/15	10:02	9.17
08/08/15	10:17	8.87
08/08/15	10:32	8.87
08/08/15	10:47	8.72
08/08/15	11:02	8.83
08/08/15	11:17	8.72
08/08/15	11:32	8.57
08/08/15	11:47	8.30
08/08/15	12:02	8.53
08/08/15	12:17	8.38
08/08/15	12:32	8.07
08/08/15	12:47	8.30
08/08/15	13:02	8.26
08/08/15	13:17	8.07
08/08/15	13:32	8.26
08/08/15	13:47	7.92
08/08/15	14:02	7.96
08/08/15	14:17	8.00
08/08/15	14:32	7.77
08/08/15	14:47	7.70
08/08/15	15:02	7.58
08/08/15	15:17	7.73
08/08/15	15:32	7.51
08/08/15	15:47	7.77
08/08/15	16:02	7.85
08/08/15	16:17	7.81
08/08/15	16:32	7.96
08/08/15	16:47	7.66
08/08/15	17:02	7.47
08/08/15	17:17	7.77
08/08/15	17:32	7.81
08/08/15	17:47	7.51
08/08/15	18:02	7.51
08/08/15	18:17	7.85
08/08/15	18:32	7.81
08/08/15	18:47	7.89
08/08/15	19:02	7.92
08/08/15	19:17	7.92
08/08/15	19:32	8.07
08/08/15	19:47	7.92
08/08/15	20:02	8.49
08/08/15	20:17	8.72
08/08/15	20:32	8.64
08/08/15	20:47	8.75
08/08/15	21:02	8.94
08/08/15	21:17	9.06
08/08/15	21:32	9.17
08/08/15	21:47	9.51
08/08/15	22:02	9.55
08/08/15	22:17	9.66
08/08/15	22:32	9.78
08/08/15	22:47	9.85
08/08/15	23:02	9.96
08/08/15	23:17	10.19
08/08/15	23:32	10.30
08/08/15	23:47	10.38
08/09/15	0:02	10.30
08/09/15	0:17	10.30
08/09/15	0:32	10.23
08/09/15	0:47	10.38
08/09/15	1:02	10.53
08/09/15	1:17	10.38
08/09/15	1:32	10.27
08/09/15	1:47	10.34
08/09/15	2:02	10.42
08/09/15	2:17	10.53
08/09/15	2:32	10.68
08/09/15	2:47	10.53
08/09/15	3:02	10.53
08/09/15	3:17	10.64
08/09/15	3:32	10.80
08/09/15	3:47	10.91
08/09/15	4:02	10.87
08/09/15	4:17	11.21
08/09/15	4:32	11.36
08/09/15	4:47	11.70
08/09/15	5:02	11.85
08/09/15	5:17	11.67
08/09/15	5:32	11.63
08/09/15	5:47	11.48
08/09/15	6:02	11.40
08/09/15	6:17	11.10
08/09/15	6:32	11.17
08/09/15	6:47	11.10
08/09/15	7:02	11.06
08/09/15	7:17	11.14
08/09/15	7:32	11.21
08/09/15	7:47	11.48
08/09/15	8:02	11.67
08/09/15	8:17	11.78
08/09/15	8:32	11.82
08/09/15	8:47	11.85
08/09/15	9:02	11.78
08/09/15	9:17	11.63
08/09/15	9:32	11.40
08/09/15	9:47	11.25
08/09/15	10:02	11.06
08/09/15	10:17	11.14
08/09/15	10:32	11.06
08/09/15	10:47	11.06
08/09/15	11:02	10.72
08/09/15	11:17	10.72
08/09/15	11:32	10.64
08/09/15	11:47	10.61
08/09/15	12:02	10.83
08/09/15	12:17	10.61
08/09/15	12:32	10.23
08/09/15	12:47	10.23
08/09/15	13:02	10.34
08/09/15	13:17	10.34
08/09/15	13:32	10.19
08/09/15	13:47	10.46
08/09/15	14:02	10.34
08/09/15	14:17	10.04
08/09/15	14:32	10.30
08/09/15	14:47	10.04
08/09/15	15:02	10.08
08/09/15	15:17	9.96
08/09/15	15:32	10.15
08/09/15	15:47	10.42
08/09/15	16:02	10.61
08/09/15	16:17	10.38
08/09/15	16:32	10.46
08/09/15	16:47	10.61
08/09/15	17:02	10.57
08/09/15	17:17	10.46
08/09/15	17:32	10.53
08/09/15	17:47	10.34
08/09/15	18:02	10.34
08/09/15	18:17	10.34
08/09/15	18:32	10.34
08/09/15	18:47	10.38
08/09/15	19:02	10.30
08/09/15	19:17	10.27
08/09/15	19:32	10.19
08/09/15	19:47	10.23
08/09/15	20:02	10.27
08/09/15	20:17	10.19
08/09/15	20:32	10.46
08/09/15	20:47	10.42
08/09/15	21:02	10.42
08/09/15	21:17	10.83
08/09/15	21:32	10.87
08/09/15	21:47	10.95
08/09/15	22:02	10.91
08/09/15	22:17	11.02
08/09/15	22:32	11.14
08/09/15	22:47	11.25
08/09/15	23:02	11.21
08/09/15	23:17	11.36
08/09/15	23:32	11.67
08/09/15	23:47	11.70
08/10/15	0:02	11.67
08/10/15	0:17	11.89
08/10/15	0:32	12.08
08/10/15	0:47	12.08
08/10/15	1:02	12.16
08/10/15	1:17	12.46
08/10/15	1:32	12.46
08/10/15	1:47	12.57
08/10/15	2:02	12.46
08/10/15	2:17	12.57
08/10/15	2:32	12.31
08/10/15	2:47	12.46
08/10/15	3:02	12.57
08/10/15	3:17	12.50
08/10/15	3:32	12.54
08/10/15	3:47	12.61
08/10/15	4:02	12.46
08/10/15	4:17	12.80
08/10/15	4:32	12.80
08/10/15	4:47	12.88
08/10/15	5:02	12.91
08/10/15	5:17	13.29
08/10/15	5:32	13.56
08/10/15	5:47	13.90
08/10/15	6:02	14.09
08/10/15	6:17	14.20
08/10/15	6:32	14.35
08/10/15	6:47	14.31
08/10/15	7:02	14.35
08/10/15	7:17	14.27
08/10/15	7:32	14.01
08/10/15	7:47	14.27
08/10/15	8:02	14.16
08/10/15	8:17	14.09
08/10/15	8:32	14.05
08/10/15	8:47	14.09
08/10/15	9:02	14.27
08/10/15	9:17	14.05
08/10/15	9:32	13.63
08/10/15	9:47	13.63
08/10/15	10:02	13.74
08/10/15	10:17	14.01
08/10/15	10:32	14.05
08/10/15	10:47	14.24
08/10/15	11:02	14.27
08/10/15	11:17	14.20
08/10/15	11:32	14.05
08/10/15	11:47	13.67
08/10/15	12:02	13.63
08/10/15	12:17	13.40
08/10/15	12:32	13.29
08/10/15	12:47	13.29
08/10/15	13:02	13.10
08/10/15	13:17	13.22
08/10/15	13:32	13.33
08/10/15	13:47	13.37
08/10/15	14:02	13.37
08/10/15	14:17	13.29
08/10/15	14:32	13.52
08/10/15	14:47	13.90
08/10/15	15:02	14.31
08/10/15	15:17	14.54
08/10/15	15:32	14.61
08/10/15	15:47	15.11
08/10/15	16:02	15.22
08/10/15	16:17	15.14
08/10/15	16:32	15.26
08/10/15	16:47	15.22
08/10/15	17:02	15.14
08/10/15	17:17	15.11
08/10/15	17:32	14.99
08/10/15	17:47	15.11
08/10/15	18:02	15.33
08/10/15	18:17	15.41
08/10/15	18:32	15.63
08/10/15	18:47	15.90
08/10/15	19:02	15.94
08/10/15	19:17	16.05
08/10/15	19:32	16.24
08/10/15	19:47	16.16
08/10/15	20:02	16.20
08/10/15	20:17	16.09
08/10/15	20:32	16.16
08/10/15	20:47	16.01
08/10/15	21:02	15.94
08/10/15	21:17	16.05
08/10/15	21:32	16.09
08/10/15	21:47	16.35
08/10/15	22:02	16.16
08/10/15	22:17	16.47
08/10/15	22:32	16.39
08/10/15	22:47	16.62
08/10/15	23:02	16.35
08/10/15	23:17	16.16
08/10/15	23:32	16.20
08/10/15	23:47	16.09
08/11/15	0:02	16.28
08/11/15	0:17	16.13
08/11/15	0:32	16.05
08/11/15	0:47	16.28
08/11/15	1:02	15.71
08/11/15	1:17	15.41
08/11/15	1:32	15.18
08/11/15	1:47	15.07
08/11/15	2:02	14.84
08/11/15	2:17	14.77
08/11/15	2:32	14.77
08/11/15	2:47	14.54
08/11/15	3:02	14.39
08/11/15	3:17	14.50
08/11/15	3:32	14.46
08/11/15	3:47	14.39
08/11/15	4:02	14.09
08/11/15	4:17	14.43
08/11/15	4:32	14.09
08/11/15	4:47	14.01
08/11/15	5:02	13.93
08/11/15	5:17	14.09
08/11/15	5:32	13.71
08/11/15	5:47	13.52
08/11/15	6:02	13.40
08/11/15	6:17	12.84
08/11/15	6:32	12.72
08/11/15	6:47	12.42
08/11/15	7:02	12.16
08/11/15	7:17	12.01
08/11/15	7:32	11.55
08/11/15	7:47	11.29
08/11/15	8:02	11.44
08/11/15	8:17	11.33
08/11/15	8:32	11.17
08/11/15	8:47	11.40
08/11/15	9:02	10.99
08/11/15	9:17	11.10
