shortt,shortt_1,short_t_cont_num,years,months,RH,airtemp,dewpoint,snowdepth,groundwater,P,Q
04/24/2016 12:00,04/24/2016 12:00,2016.31284153005,2016,4,34.72,12.5,NaN,NaN,NaN,NaN,0.05904
04/24/2016 13:00,04/24/2016 13:00,2016.31295537341,2016,4,29.44,13.99,NaN,NaN,NaN,NaN,0.058914
04/24/2016 14:00,04/24/2016 14:00,2016.31306921676,2016,4,28.2,15.38,NaN,NaN,NaN,NaN,0.0588276
04/24/2016 15:00,04/24/2016 15:00,2016.31318306011,2016,4,27.71,15.93,NaN,NaN,NaN,NaN,0.058752
04/24/2016 16:00,04/24/2016 16:00,2016.31329690346,2016,4,27.64,15.91,NaN,NaN,NaN,NaN,0.0586692
04/24/2016 17:00,04/24/2016 17:00,2016.31341074681,2016,4,26.89,15.81,NaN,NaN,NaN,NaN,0.05859
04/24/2016 18:00,04/24/2016 18:00,2016.31352459016,2016,4,25.8,15.56,NaN,NaN,NaN,NaN,0.0585072
04/24/2016 19:00,04/24/2016 19:00,2016.31363843352,2016,4,30.46,14.99,NaN,NaN,NaN,NaN,0.0584244
04/24/2016 20:00,04/24/2016 20:00,2016.31375227687,2016,4,35.13,13.04,NaN,NaN,NaN,NaN,0.0583488
04/24/2016 21:00,04/24/2016 21:00,2016.31386612022,2016,4,47.13,9.69,NaN,NaN,NaN,NaN,0.0582732
04/24/2016 22:00,04/24/2016 22:00,2016.31397996357,2016,4,69.65,3.876,NaN,NaN,NaN,NaN,0.0581976
04/24/2016 23:00,04/24/2016 23:00,2016.31409380692,2016,4,78.68,0.485,NaN,NaN,NaN,NaN,0.0581328
04/25/2016 00:00,04/25/2016 00:00,2016.31420765027,2016,4,84.1,-1.202,NaN,NaN,NaN,NaN,0.058068
04/25/2016 01:00,04/25/2016 01:00,2016.31432149362,2016,4,89.2,-2.736,NaN,NaN,NaN,NaN,0.0580212
04/25/2016 02:00,04/25/2016 02:00,2016.31443533698,2016,4,90.3,-3.436,NaN,NaN,NaN,NaN,0.0579744
04/25/2016 03:00,04/25/2016 03:00,2016.31454918033,2016,4,92.9,-3.681,NaN,NaN,NaN,NaN,0.0579384
04/25/2016 04:00,04/25/2016 04:00,2016.31466302368,2016,4,93.8,-4.12,NaN,NaN,NaN,NaN,0.0579096
04/25/2016 05:00,04/25/2016 05:00,2016.31477686703,2016,4,93.6,-4.384,NaN,NaN,NaN,NaN,0.0578988
04/25/2016 06:00,04/25/2016 06:00,2016.31489071038,2016,4,87.9,-3.672,NaN,NaN,NaN,NaN,0.0578916
04/25/2016 07:00,04/25/2016 07:00,2016.31500455373,2016,4,73.84,-0.284,NaN,NaN,NaN,NaN,0.057906
04/25/2016 08:00,04/25/2016 08:00,2016.31511839709,2016,4,49.16,5.817,NaN,NaN,NaN,NaN,0.0579312
04/25/2016 09:00,04/25/2016 09:00,2016.31523224044,2016,4,32.54,12.36,NaN,NaN,NaN,NaN,0.0579708
04/25/2016 10:00,04/25/2016 10:00,2016.31534608379,2016,4,28,14.54,NaN,NaN,NaN,NaN,0.0580248
04/25/2016 11:00,04/25/2016 11:00,2016.31545992714,2016,4,23.95,16.61,NaN,NaN,NaN,NaN,0.0581004
04/25/2016 12:00,04/25/2016 12:00,2016.31557377049,2016,4,27.31,17.07,NaN,NaN,NaN,NaN,0.058194
04/25/2016 13:00,04/25/2016 13:00,2016.31568761384,2016,4,28.74,16.37,NaN,NaN,NaN,NaN,0.058302
04/25/2016 14:00,04/25/2016 14:00,2016.31580145719,2016,4,28.81,16.04,NaN,NaN,NaN,NaN,0.058392
04/25/2016 15:00,04/25/2016 15:00,2016.31591530055,2016,4,28.74,16.7,NaN,NaN,NaN,NaN,0.058482
04/25/2016 16:00,04/25/2016 16:00,2016.3160291439,2016,4,47.37,14.83,NaN,NaN,NaN,NaN,0.0585936
04/25/2016 17:00,04/25/2016 17:00,2016.31614298725,2016,4,87.6,10.5,NaN,NaN,NaN,NaN,0.0587124
04/25/2016 18:00,04/25/2016 18:00,2016.3162568306,2016,4,76.93,9.39,NaN,NaN,NaN,NaN,0.0588456
04/25/2016 19:00,04/25/2016 19:00,2016.31637067395,2016,4,66.31,10.62,NaN,NaN,NaN,NaN,0.0590004
04/25/2016 20:00,04/25/2016 20:00,2016.3164845173,2016,4,79.47,8.74,NaN,NaN,NaN,NaN,0.059166
04/25/2016 21:00,04/25/2016 21:00,2016.31659836066,2016,4,93.5,7.343,NaN,NaN,NaN,NaN,0.0593568
04/25/2016 22:00,04/25/2016 22:00,2016.31671220401,2016,4,97.1,5.458,NaN,NaN,NaN,NaN,0.059562
04/25/2016 23:00,04/25/2016 23:00,2016.31682604736,2016,4,98.2,4.164,NaN,NaN,NaN,NaN,0.0597852
04/26/2016 00:00,04/26/2016 00:00,2016.31693989071,2016,4,98.5,4.554,NaN,NaN,NaN,NaN,0.0600264
04/26/2016 01:00,04/26/2016 01:00,2016.31705373406,2016,4,98.5,3.879,NaN,NaN,NaN,NaN,0.0602892
04/26/2016 02:00,04/26/2016 02:00,2016.31716757741,2016,4,98.7,3.074,NaN,NaN,NaN,NaN,0.0605736
04/26/2016 03:00,04/26/2016 03:00,2016.31728142077,2016,4,98.9,3.214,NaN,NaN,NaN,NaN,0.060876
04/26/2016 04:00,04/26/2016 04:00,2016.31739526412,2016,4,98.8,2.977,NaN,NaN,NaN,NaN,0.0612036
04/26/2016 05:00,04/26/2016 05:00,2016.31750910747,2016,4,99,2.897,NaN,NaN,NaN,NaN,0.0615564
04/26/2016 06:00,04/26/2016 06:00,2016.31762295082,2016,4,99,2.738,NaN,NaN,NaN,NaN,0.0619344
04/26/2016 07:00,04/26/2016 07:00,2016.31773679417,2016,4,98,4.139,NaN,NaN,NaN,NaN,0.062334
04/26/2016 08:00,04/26/2016 08:00,2016.31785063752,2016,4,69.29,6.892,NaN,NaN,NaN,NaN,0.0627588
04/26/2016 09:00,04/26/2016 09:00,2016.31796448087,2016,4,49.73,9.79,NaN,NaN,NaN,NaN,0.063216
04/26/2016 10:00,04/26/2016 10:00,2016.31807832423,2016,4,51.09,11.27,NaN,NaN,NaN,NaN,0.0636912
04/26/2016 11:00,04/26/2016 11:00,2016.31819216758,2016,4,44.91,12.73,NaN,NaN,NaN,NaN,0.0642024
04/26/2016 12:00,04/26/2016 12:00,2016.31830601093,2016,4,40.12,13.78,NaN,NaN,NaN,NaN,0.0647388
04/26/2016 13:00,04/26/2016 13:00,2016.31841985428,2016,4,38.05,14.52,NaN,NaN,NaN,NaN,0.0654228
04/26/2016 14:00,04/26/2016 14:00,2016.31853369763,2016,4,25.87,15.57,NaN,NaN,NaN,NaN,0.0661824
04/26/2016 15:00,04/26/2016 15:00,2016.31864754098,2016,4,24.22,16.16,NaN,NaN,NaN,NaN,0.0669816
04/26/2016 16:00,04/26/2016 16:00,2016.31876138434,2016,4,20.66,16.3,NaN,NaN,NaN,NaN,0.0678312
04/26/2016 17:00,04/26/2016 17:00,2016.31887522769,2016,4,17.31,16.46,NaN,NaN,NaN,NaN,0.0687096
04/26/2016 18:00,04/26/2016 18:00,2016.31898907104,2016,4,47.22,14.91,NaN,NaN,NaN,NaN,0.0696276
04/26/2016 19:00,04/26/2016 19:00,2016.31910291439,2016,4,39.38,12.66,NaN,NaN,NaN,NaN,0.070578
04/26/2016 20:00,04/26/2016 20:00,2016.31921675774,2016,4,45.54,12.25,NaN,NaN,NaN,NaN,0.0715536
04/26/2016 21:00,04/26/2016 21:00,2016.31933060109,2016,4,54.8,10.57,NaN,NaN,NaN,NaN,0.0725544
04/26/2016 22:00,04/26/2016 22:00,2016.31944444444,2016,4,75.38,6.487,NaN,NaN,NaN,NaN,0.0735696
04/26/2016 23:00,04/26/2016 23:00,2016.3195582878,2016,4,66.43,5.738,NaN,NaN,NaN,NaN,0.0746064
04/27/2016 00:00,04/27/2016 00:00,2016.31967213115,2016,4,74.15,7.641,NaN,NaN,NaN,NaN,0.075654
04/27/2016 01:00,04/27/2016 01:00,2016.3197859745,2016,4,88.4,5.673,NaN,NaN,NaN,NaN,0.0767124
04/27/2016 02:00,04/27/2016 02:00,2016.31989981785,2016,4,88.2,5.312,NaN,NaN,NaN,NaN,0.0777708
04/27/2016 03:00,04/27/2016 03:00,2016.3200136612,2016,4,96.8,3.841,NaN,NaN,NaN,NaN,0.0788328
04/27/2016 04:00,04/27/2016 04:00,2016.32012750455,2016,4,97.1,2.706,NaN,NaN,NaN,NaN,0.0798948
04/27/2016 05:00,04/27/2016 05:00,2016.32024134791,2016,4,98,1.603,NaN,NaN,NaN,NaN,0.0809424
04/27/2016 06:00,04/27/2016 06:00,2016.32035519126,2016,4,98.1,2.161,NaN,NaN,NaN,NaN,0.0819936
04/27/2016 07:00,04/27/2016 07:00,2016.32046903461,2016,4,87.7,5.278,NaN,NaN,NaN,NaN,0.083016
04/27/2016 08:00,04/27/2016 08:00,2016.32058287796,2016,4,72.5,7.546,NaN,NaN,NaN,NaN,0.0840276
04/27/2016 09:00,04/27/2016 09:00,2016.32069672131,2016,4,63.09,9.5,NaN,NaN,NaN,NaN,0.0850104
04/27/2016 10:00,04/27/2016 10:00,2016.32081056466,2016,4,46.29,11.38,NaN,NaN,NaN,NaN,0.0859788
04/27/2016 11:00,04/27/2016 11:00,2016.32092440801,2016,4,43.48,12.23,NaN,NaN,NaN,NaN,0.0869184
04/27/2016 12:00,04/27/2016 12:00,2016.32103825137,2016,4,37.8,12.18,NaN,NaN,NaN,NaN,0.0878148
04/27/2016 13:00,04/27/2016 13:00,2016.32115209472,2016,4,34.3,13.48,NaN,NaN,NaN,NaN,0.0886824
04/27/2016 14:00,04/27/2016 14:00,2016.32126593807,2016,4,43.47,13.44,NaN,NaN,NaN,NaN,0.0895104
04/27/2016 15:00,04/27/2016 15:00,2016.32137978142,2016,4,60.05,11.52,NaN,NaN,NaN,NaN,0.0902916
04/27/2016 16:00,04/27/2016 16:00,2016.32149362477,2016,4,90.4,8.37,NaN,NaN,NaN,NaN,0.091026
04/27/2016 17:00,04/27/2016 17:00,2016.32160746812,2016,4,90.9,6.713,NaN,NaN,NaN,NaN,0.0917064
04/27/2016 18:00,04/27/2016 18:00,2016.32172131148,2016,4,91.8,6.319,NaN,NaN,NaN,NaN,0.0923364
04/27/2016 19:00,04/27/2016 19:00,2016.32183515483,2016,4,94.4,5.023,NaN,NaN,NaN,NaN,0.0929088
04/27/2016 20:00,04/27/2016 20:00,2016.32194899818,2016,4,93.6,4.379,NaN,NaN,NaN,NaN,0.0934092
04/27/2016 21:00,04/27/2016 21:00,2016.32206284153,2016,4,94.1,3.632,NaN,NaN,NaN,NaN,0.093852
04/27/2016 22:00,04/27/2016 22:00,2016.32217668488,2016,4,96.1,3.029,NaN,NaN,NaN,NaN,0.0942048
04/27/2016 23:00,04/27/2016 23:00,2016.32229052823,2016,4,96.3,2.913,NaN,NaN,NaN,NaN,0.0944892
04/28/2016 00:00,04/28/2016 00:00,2016.32240437158,2016,4,97.4,1.26,NaN,NaN,NaN,NaN,0.0947268
04/28/2016 01:00,04/28/2016 01:00,2016.32251821494,2016,4,97.9,0.276,NaN,NaN,NaN,NaN,0.0949176
04/28/2016 02:00,04/28/2016 02:00,2016.32263205829,2016,4,97.9,-0.927,NaN,NaN,NaN,NaN,0.0950652
04/28/2016 03:00,04/28/2016 03:00,2016.32274590164,2016,4,98.2,-0.664,NaN,NaN,NaN,NaN,0.0951624
04/28/2016 04:00,04/28/2016 04:00,2016.32285974499,2016,4,98.2,-0.546,NaN,NaN,NaN,NaN,0.09522
04/28/2016 05:00,04/28/2016 05:00,2016.32297358834,2016,4,98.2,-1.247,NaN,NaN,NaN,NaN,0.095238
04/28/2016 06:00,04/28/2016 06:00,2016.32308743169,2016,4,98.4,-0.755,NaN,NaN,NaN,NaN,0.0952128
04/28/2016 07:00,04/28/2016 07:00,2016.32320127505,2016,4,95,1.033,NaN,NaN,NaN,NaN,0.095148
04/28/2016 08:00,04/28/2016 08:00,2016.3233151184,2016,4,84.1,3.386,NaN,NaN,NaN,NaN,0.09504
04/28/2016 09:00,04/28/2016 09:00,2016.32342896175,2016,4,65.24,5.708,NaN,NaN,NaN,NaN,0.0948996
04/28/2016 10:00,04/28/2016 10:00,2016.3235428051,2016,4,52.06,7.587,NaN,NaN,NaN,NaN,0.094716
04/28/2016 11:00,04/28/2016 11:00,2016.32365664845,2016,4,41.38,9.12,NaN,NaN,NaN,NaN,0.0945036
04/28/2016 12:00,04/28/2016 12:00,2016.3237704918,2016,4,40.88,10.53,NaN,NaN,NaN,NaN,0.094248
04/28/2016 13:00,04/28/2016 13:00,2016.32388433515,2016,4,27.39,11.6,NaN,NaN,NaN,NaN,0.0939636
04/28/2016 14:00,04/28/2016 14:00,2016.32399817851,2016,4,28.07,12.5,NaN,NaN,NaN,NaN,0.0936468
04/28/2016 15:00,04/28/2016 15:00,2016.32411202186,2016,4,23.89,13.11,NaN,NaN,NaN,NaN,0.0933228
04/28/2016 16:00,04/28/2016 16:00,2016.32422586521,2016,4,14.99,13.67,NaN,NaN,NaN,NaN,0.09297
04/28/2016 17:00,04/28/2016 17:00,2016.32433970856,2016,4,14.51,13.63,NaN,NaN,NaN,NaN,0.0925704
04/28/2016 18:00,04/28/2016 18:00,2016.32445355191,2016,4,17.8,14.22,NaN,NaN,NaN,NaN,0.0921312
04/28/2016 19:00,04/28/2016 19:00,2016.32456739526,2016,4,20.48,12.66,NaN,NaN,NaN,NaN,0.0916452
04/28/2016 20:00,04/28/2016 20:00,2016.32468123862,2016,4,26.37,12.11,NaN,NaN,NaN,NaN,0.0911232
04/28/2016 21:00,04/28/2016 21:00,2016.32479508197,2016,4,62.36,6.49,NaN,NaN,NaN,NaN,0.0905616
04/28/2016 22:00,04/28/2016 22:00,2016.32490892532,2016,4,81.4,0.778,NaN,NaN,NaN,NaN,0.0899604
04/28/2016 23:00,04/28/2016 23:00,2016.32502276867,2016,4,89.3,-1.988,NaN,NaN,NaN,NaN,0.0893232
04/29/2016 00:00,04/29/2016 00:00,2016.32513661202,2016,4,89.5,-3.175,NaN,NaN,NaN,NaN,0.0886572
04/29/2016 01:00,04/29/2016 01:00,2016.32525045537,2016,4,92.4,-4.108,NaN,NaN,NaN,NaN,0.0879516
04/29/2016 02:00,04/29/2016 02:00,2016.32536429872,2016,4,91.6,-4.643,NaN,NaN,NaN,NaN,0.0872244
04/29/2016 03:00,04/29/2016 03:00,2016.32547814208,2016,4,92.9,-5.309,NaN,NaN,NaN,NaN,0.0864576
04/29/2016 04:00,04/29/2016 04:00,2016.32559198543,2016,4,92.5,-5.653,NaN,NaN,NaN,NaN,0.0856656
04/29/2016 05:00,04/29/2016 05:00,2016.32570582878,2016,4,92.5,-5.845,NaN,NaN,NaN,NaN,0.0848556
04/29/2016 06:00,04/29/2016 06:00,2016.32581967213,2016,4,76.13,-4.009,NaN,NaN,NaN,NaN,0.0840168
04/29/2016 07:00,04/29/2016 07:00,2016.32593351548,2016,4,75.42,-0.894,NaN,NaN,NaN,NaN,0.0831528
04/29/2016 08:00,04/29/2016 08:00,2016.32604735883,2016,4,63.73,2.075,NaN,NaN,NaN,NaN,0.0822672
04/29/2016 09:00,04/29/2016 09:00,2016.32616120219,2016,4,44.9,5.297,NaN,NaN,NaN,NaN,0.0813636
04/29/2016 10:00,04/29/2016 10:00,2016.32627504554,2016,4,33.51,8.41,NaN,NaN,NaN,NaN,0.080442
04/29/2016 11:00,04/29/2016 11:00,2016.32638888889,2016,4,31.92,10.65,NaN,NaN,NaN,NaN,0.0795024
04/29/2016 12:00,04/29/2016 12:00,2016.32650273224,2016,4,28.83,11.03,NaN,NaN,NaN,NaN,0.0785484
04/29/2016 13:00,04/29/2016 13:00,2016.32661657559,2016,4,27.73,11.66,NaN,NaN,NaN,NaN,0.07758
04/29/2016 14:00,04/29/2016 14:00,2016.32673041894,2016,4,26.77,12.53,NaN,NaN,NaN,NaN,0.0766008
04/29/2016 15:00,04/29/2016 15:00,2016.3268442623,2016,4,22.32,12.81,NaN,NaN,NaN,NaN,0.0756108
04/29/2016 16:00,04/29/2016 16:00,2016.32695810565,2016,4,19.78,13.36,NaN,NaN,NaN,NaN,0.07461
04/29/2016 17:00,04/29/2016 17:00,2016.327071949,2016,4,34.3,12.78,NaN,NaN,NaN,NaN,0.0736056
04/29/2016 18:00,04/29/2016 18:00,2016.32718579235,2016,4,42.53,10.89,NaN,NaN,NaN,NaN,0.0725868
04/29/2016 19:00,04/29/2016 19:00,2016.3272996357,2016,4,43.84,10.34,NaN,NaN,NaN,NaN,0.0715716
04/29/2016 20:00,04/29/2016 20:00,2016.32741347905,2016,4,50.01,9.03,NaN,NaN,NaN,NaN,0.0705492
04/29/2016 21:00,04/29/2016 21:00,2016.3275273224,2016,4,67.3,6.229,NaN,NaN,NaN,NaN,0.0695268
04/29/2016 22:00,04/29/2016 22:00,2016.32764116576,2016,4,84.2,2.054,NaN,NaN,NaN,NaN,0.068508
04/29/2016 23:00,04/29/2016 23:00,2016.32775500911,2016,4,89,-0.605,NaN,NaN,NaN,NaN,0.0674856
04/30/2016 00:00,04/30/2016 00:00,2016.32786885246,2016,4,91.7,-2.223,NaN,NaN,NaN,NaN,0.0664704
04/30/2016 01:00,04/30/2016 01:00,2016.32798269581,2016,4,93.1,-3.19,NaN,NaN,NaN,NaN,0.0654552
04/30/2016 02:00,04/30/2016 02:00,2016.32809653916,2016,4,93.2,-3.863,NaN,NaN,NaN,NaN,0.0644544
04/30/2016 03:00,04/30/2016 03:00,2016.32821038251,2016,4,93.8,-4.763,NaN,NaN,NaN,NaN,0.0634572
04/30/2016 04:00,04/30/2016 04:00,2016.32832422587,2016,4,92.3,-5.58,NaN,NaN,NaN,NaN,0.0624744
04/30/2016 05:00,04/30/2016 05:00,2016.32843806922,2016,4,92.2,-6.386,NaN,NaN,NaN,NaN,0.0614952
04/30/2016 06:00,04/30/2016 06:00,2016.32855191257,2016,4,85.8,-4.465,NaN,NaN,NaN,NaN,0.0605304
04/30/2016 07:00,04/30/2016 07:00,2016.32866575592,2016,4,69.72,-0.402,NaN,NaN,NaN,NaN,0.05958
04/30/2016 08:00,04/30/2016 08:00,2016.32877959927,2016,4,50.13,3.651,NaN,NaN,NaN,NaN,0.0586512
04/30/2016 09:00,04/30/2016 09:00,2016.32889344262,2016,4,27.14,8.38,NaN,NaN,NaN,NaN,0.0577296
04/30/2016 10:00,04/30/2016 10:00,2016.32900728597,2016,4,21.44,9.86,NaN,NaN,NaN,NaN,0.0568332
04/30/2016 11:00,04/30/2016 11:00,2016.32912112933,2016,4,18.49,11.2,NaN,NaN,NaN,NaN,0.0559512
04/30/2016 12:00,04/30/2016 12:00,2016.32923497268,2016,4,17.12,11.98,NaN,NaN,NaN,NaN,0.055098
04/30/2016 13:00,04/30/2016 13:00,2016.32934881603,2016,4,14.86,12.72,NaN,NaN,NaN,NaN,0.0543564
04/30/2016 14:00,04/30/2016 14:00,2016.32946265938,2016,4,14.03,13.62,NaN,NaN,NaN,NaN,0.0537696
04/30/2016 15:00,04/30/2016 15:00,2016.32957650273,2016,4,13.21,14.16,NaN,NaN,NaN,NaN,0.0532116
04/30/2016 16:00,04/30/2016 16:00,2016.32969034608,2016,4,13.08,13.76,NaN,NaN,NaN,NaN,0.0526608
04/30/2016 17:00,04/30/2016 17:00,2016.32980418944,2016,4,20.13,13.37,NaN,NaN,NaN,NaN,0.0521244
04/30/2016 18:00,04/30/2016 18:00,2016.32991803279,2016,4,19.11,12.52,NaN,NaN,NaN,NaN,0.0516024
04/30/2016 19:00,04/30/2016 19:00,2016.33003187614,2016,4,23.49,12.13,NaN,NaN,NaN,NaN,0.051102
04/30/2016 20:00,04/30/2016 20:00,2016.33014571949,2016,4,29.94,10.54,NaN,NaN,NaN,NaN,0.0506088
04/30/2016 21:00,04/30/2016 21:00,2016.33025956284,2016,4,37.2,9.36,NaN,NaN,NaN,NaN,0.05013
04/30/2016 22:00,04/30/2016 22:00,2016.33037340619,2016,4,43.86,6.783,NaN,NaN,NaN,NaN,0.0496656
04/30/2016 23:00,04/30/2016 23:00,2016.33048724954,2016,4,68.96,4.75,NaN,NaN,NaN,NaN,0.0492156
05/01/2016 00:00,05/01/2016 00:00,2016.3306010929,2016,5,73.31,2.542,NaN,NaN,NaN,NaN,0.04878
05/01/2016 01:00,05/01/2016 01:00,2016.33071493625,2016,5,76.9,0.704,NaN,NaN,NaN,NaN,0.0483588
05/01/2016 02:00,05/01/2016 02:00,2016.3308287796,2016,5,80.3,0.145,NaN,NaN,NaN,NaN,0.0479448
05/01/2016 03:00,05/01/2016 03:00,2016.33094262295,2016,5,85.1,-0.888,NaN,NaN,NaN,NaN,0.0475488
05/01/2016 04:00,05/01/2016 04:00,2016.3310564663,2016,5,86.8,-1.619,NaN,NaN,NaN,NaN,0.04716
05/01/2016 05:00,05/01/2016 05:00,2016.33117030965,2016,5,90.5,-2.437,NaN,NaN,NaN,NaN,0.0467892
05/01/2016 06:00,05/01/2016 06:00,2016.33128415301,2016,5,86,-1.803,NaN,NaN,NaN,NaN,0.0464256
05/01/2016 07:00,05/01/2016 07:00,2016.33139799636,2016,5,71.55,0.449,NaN,NaN,NaN,NaN,0.04608
05/01/2016 08:00,05/01/2016 08:00,2016.33151183971,2016,5,46.75,5.362,NaN,NaN,NaN,NaN,0.0457344
05/01/2016 09:00,05/01/2016 09:00,2016.33162568306,2016,5,39.06,8.28,NaN,NaN,NaN,NaN,0.0454068
05/01/2016 10:00,05/01/2016 10:00,2016.33173952641,2016,5,37.81,9.79,NaN,NaN,NaN,NaN,0.04509
05/01/2016 11:00,05/01/2016 11:00,2016.33185336976,2016,5,31.3,10.87,NaN,NaN,NaN,NaN,0.044784
05/01/2016 12:00,05/01/2016 12:00,2016.33196721311,2016,5,25.95,12.45,NaN,NaN,NaN,NaN,0.0444888
05/01/2016 13:00,05/01/2016 13:00,2016.33208105647,2016,5,22.32,13.48,NaN,NaN,NaN,NaN,0.0442008
05/01/2016 14:00,05/01/2016 14:00,2016.33219489982,2016,5,23.27,14.14,NaN,NaN,NaN,NaN,0.0439236
05/01/2016 15:00,05/01/2016 15:00,2016.33230874317,2016,5,21.49,14.95,NaN,NaN,NaN,NaN,0.0436536
05/01/2016 16:00,05/01/2016 16:00,2016.33242258652,2016,5,20.26,14.87,NaN,NaN,NaN,NaN,0.0433944
05/01/2016 17:00,05/01/2016 17:00,2016.33253642987,2016,5,25.47,14.19,NaN,NaN,NaN,NaN,0.0431496
05/01/2016 18:00,05/01/2016 18:00,2016.33265027322,2016,5,23.35,13.21,NaN,NaN,NaN,NaN,0.042912
05/01/2016 19:00,05/01/2016 19:00,2016.33276411658,2016,5,34.45,11.56,NaN,NaN,NaN,NaN,0.0426816
05/01/2016 20:00,05/01/2016 20:00,2016.33287795993,2016,5,39.12,10.41,NaN,NaN,NaN,NaN,0.0424548
05/01/2016 21:00,05/01/2016 21:00,2016.33299180328,2016,5,45.22,9.09,NaN,NaN,NaN,NaN,0.0422388
05/01/2016 22:00,05/01/2016 22:00,2016.33310564663,2016,5,51.53,8.12,NaN,NaN,NaN,NaN,0.0420336
05/01/2016 23:00,05/01/2016 23:00,2016.33321948998,2016,5,69.58,5.799,NaN,NaN,NaN,NaN,0.041832
05/02/2016 00:00,05/02/2016 00:00,2016.33333333333,2016,5,80.2,2.704,NaN,NaN,NaN,NaN,0.0416412
05/02/2016 01:00,05/02/2016 01:00,2016.33344717668,2016,5,86,0.801,NaN,NaN,NaN,NaN,0.041454
05/02/2016 02:00,05/02/2016 02:00,2016.33356102004,2016,5,88.7,-0.854,NaN,NaN,NaN,NaN,0.0412776
05/02/2016 03:00,05/02/2016 03:00,2016.33367486339,2016,5,92.8,-2.023,NaN,NaN,NaN,NaN,0.0411048
05/02/2016 04:00,05/02/2016 04:00,2016.33378870674,2016,5,90.5,-2.796,NaN,NaN,NaN,NaN,0.0409392
05/02/2016 05:00,05/02/2016 05:00,2016.33390255009,2016,5,93.5,-3.868,NaN,NaN,NaN,NaN,0.0407808
05/02/2016 06:00,05/02/2016 06:00,2016.33401639344,2016,5,91.2,-3.42,NaN,NaN,NaN,NaN,0.040626
05/02/2016 07:00,05/02/2016 07:00,2016.33413023679,2016,5,85.8,-1.076,NaN,NaN,NaN,NaN,0.0404784
05/02/2016 08:00,05/02/2016 08:00,2016.33424408015,2016,5,60.71,2.367,NaN,NaN,NaN,NaN,0.040338
05/02/2016 09:00,05/02/2016 09:00,2016.3343579235,2016,5,48.67,5.756,NaN,NaN,NaN,NaN,0.0402012
05/02/2016 10:00,05/02/2016 10:00,2016.33447176685,2016,5,51.53,8.54,NaN,NaN,NaN,NaN,0.040068
05/02/2016 11:00,05/02/2016 11:00,2016.3345856102,2016,5,44.89,7.462,NaN,NaN,NaN,NaN,0.039942
05/02/2016 12:00,05/02/2016 12:00,2016.33469945355,2016,5,36.16,11.72,NaN,NaN,NaN,NaN,0.039816
05/02/2016 13:00,05/02/2016 13:00,2016.3348132969,2016,5,44.52,10.87,NaN,NaN,NaN,NaN,0.0397008
05/02/2016 14:00,05/02/2016 14:00,2016.33492714026,2016,5,40.62,11.24,NaN,NaN,NaN,NaN,0.0395856
05/02/2016 15:00,05/02/2016 15:00,2016.33504098361,2016,5,40.54,11.32,NaN,NaN,NaN,NaN,0.0394704
05/02/2016 16:00,05/02/2016 16:00,2016.33515482696,2016,5,44.51,11.64,NaN,NaN,NaN,NaN,0.039366
05/02/2016 17:00,05/02/2016 17:00,2016.33526867031,2016,5,42.17,12.51,NaN,NaN,NaN,NaN,0.039258
05/02/2016 18:00,05/02/2016 18:00,2016.33538251366,2016,5,44.91,11.85,NaN,NaN,NaN,NaN,0.0391572
05/02/2016 19:00,05/02/2016 19:00,2016.33549635701,2016,5,56.02,10.57,NaN,NaN,NaN,NaN,0.03906
05/02/2016 20:00,05/02/2016 20:00,2016.33561020036,2016,5,69.46,8.33,NaN,NaN,NaN,NaN,0.0389628
05/02/2016 21:00,05/02/2016 21:00,2016.33572404372,2016,5,91.1,5.642,NaN,NaN,NaN,NaN,0.0388692
05/02/2016 22:00,05/02/2016 22:00,2016.33583788707,2016,5,92.4,4.723,NaN,NaN,NaN,NaN,0.038772
05/02/2016 23:00,05/02/2016 23:00,2016.33595173042,2016,5,94.7,4.26,NaN,NaN,NaN,NaN,0.0386856
05/03/2016 00:00,05/03/2016 00:00,2016.33606557377,2016,5,96.9,2.409,NaN,NaN,NaN,NaN,0.038592
05/03/2016 01:00,05/03/2016 01:00,2016.33617941712,2016,5,97.5,0.406,NaN,NaN,NaN,NaN,0.0385056
05/03/2016 02:00,05/03/2016 02:00,2016.33629326047,2016,5,97.7,-0.012,NaN,NaN,NaN,NaN,0.0384192
05/03/2016 03:00,05/03/2016 03:00,2016.33640710383,2016,5,97.9,-0.364,NaN,NaN,NaN,NaN,0.0383328
05/03/2016 04:00,05/03/2016 04:00,2016.33652094718,2016,5,98.1,-0.405,NaN,NaN,NaN,NaN,0.0382464
05/03/2016 05:00,05/03/2016 05:00,2016.33663479053,2016,5,98.3,0.129,NaN,NaN,NaN,NaN,0.03816
05/03/2016 06:00,05/03/2016 06:00,2016.33674863388,2016,5,98.5,0.939,NaN,NaN,NaN,NaN,0.0380736
05/03/2016 07:00,05/03/2016 07:00,2016.33686247723,2016,5,98.7,1.913,NaN,NaN,NaN,NaN,0.0379872
05/03/2016 08:00,05/03/2016 08:00,2016.33697632058,2016,5,98.8,3.114,NaN,NaN,NaN,NaN,0.0379008
05/03/2016 09:00,05/03/2016 09:00,2016.33709016393,2016,5,93.2,4.341,NaN,NaN,NaN,NaN,0.0378144
05/03/2016 10:00,05/03/2016 10:00,2016.33720400729,2016,5,90.6,5.082,NaN,NaN,NaN,NaN,0.037728
