Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s
2013-01-11,18:00:00,-3.24,-3.02,56.23,54.73,-10.6,7777,6999,28.64,2.44,10.12
2013-01-11,19:00:00,-4.11,-3.88,60.37,59.18,-10.61,7777,6999,78.11,2.28,5.43
2013-01-11,20:00:00,-4.6,-4.36,64.93,63.17,-10.17,7777,6999,88.6,2.12,3.85
2013-01-11,21:00:00,-5.67,-5.41,70.95,69.35,-10.18,7777,6999,12.97,3.64,3.68
2013-01-11,22:00:00,-6.27,-6,71.19,69.79,-10.66,7777,6999,130.2,1.22,3.46
2013-01-11,23:00:00,-7.87,-7.49,77.84,76.43,-11.03,7777,6999,329.5,1.5,1.93
2013-01-12,00:00:00,-8.5,-8.13,81.9,81.17,-11.04,7777,6999,324.2,0.9,1.99
2013-01-12,01:00:00,-7.77,-7.52,87.6,86.7,-9.57,7777,6999,277.8,1.22,2.24
2013-01-12,02:00:00,-8,-7.67,89.9,91.4,-9.1,7777,6999,67.25,0.53,1.56
2013-01-12,03:00:00,-8.23,-7.72,89.4,89.1,-9.39,7777,6999,61.8,2.94,3.11
2013-01-12,04:00:00,-6.48,-6.05,76.43,73.71,-9.62,7777,6999,29.33,6.28,6.28
2013-01-12,05:00:00,-2.54,-2.24,59.31,56.8,-9.65,7777,6999,70.65,12.71,17.44
2013-01-12,06:00:00,-2.49,-2.24,55.86,54.33,-9.88,7777,6999,46.86,15.87,19.07
2013-01-12,07:00:00,-2.34,-2.14,57.04,55.65,-9.72,7777,6999,51.92,17.9,20.84
2013-01-12,08:00:00,-2.19,-1.98,59.35,57.92,-9.05,7777,6999,46.09,22.14,25.1
2013-01-12,09:00:00,-1.78,-1.59,58.63,57.31,-8.84,7777,6999,43.1,18.78,24.35
2013-01-12,10:00:00,-1.85,-1.66,59.31,57.99,-8.73,7777,6999,49.32,23.26,25.56
2013-01-12,11:00:00,-2.19,-1.99,59.82,58.6,-8.93,7777,6999,45.56,20.78,24.65
2013-01-12,12:00:00,-1.21,-1.03,57.92,56.56,-8.48,7777,6999,48.88,20.01,22.77
2013-01-12,13:00:00,-0.94,-0.77,56.76,55.51,-8.46,0,6999,60.06,19.93,22.87
2013-01-12,14:00:00,-0.8,-0.62,57.88,56.42,-8.14,0,6999,56.01,21.29,24.23
2013-01-12,15:00:00,-0.6,-0.43,58.89,57.64,-7.49,0,6999,51.43,21.67,23.59
2013-01-12,16:00:00,-0.52,-0.33,59.95,58.49,-7.39,0,6999,54.85,19.77,24.46
2013-01-12,17:00:00,-0.7,-0.52,61.47,60.22,-7.1,0,6999,51.43,20.79,24.3
2013-01-12,18:00:00,-0.67,-0.48,62.73,61.47,-6.88,0,6999,34.08,21.06,26.39
2013-01-12,19:00:00,-0.28,-0.06,61.21,59.64,-6.89,0,6999,53.98,25.86,28.73
2013-01-12,20:00:00,-0.11,0.09,61.47,59.94,-6.45,0,6999,57.41,24.38,28.07
2013-01-12,21:00:00,-0.08,0.11,62.59,61.23,-6.38,0,6999,45.3,26.03,27
2013-01-12,22:00:00,-0.21,-0.01,64.93,63.54,-6.14,0,6999,49.6,22.26,30.19
2013-01-12,23:00:00,0.23,0.43,61.64,60.01,-6.12,0,6999,26.9,25.38,29.74
2013-01-13,00:00:00,0.76,0.98,60.08,58.59,-6.04,0,6999,45.4,28.13,30.07
2013-01-13,01:00:00,0.47,0.69,64.79,63.54,-5.49,0,6999,43.04,26.55,31.49
2013-01-13,02:00:00,0.41,0.63,65.74,64.39,-5.44,0,6999,41.59,29.54,31.66
2013-01-13,03:00:00,0.75,0.97,64.35,62.92,-5.19,0,6999,59.76,24.42,31.23
2013-01-13,04:00:00,0.64,0.86,66.15,64.69,-4.86,0,6999,50.7,27.66,29.03
2013-01-13,05:00:00,0.48,0.7,69.17,67.85,-4.44,0,6999,39.47,25.01,28.92
2013-01-13,06:00:00,0.89,1.11,69,67.41,-4.15,0,6999,46.7,21.96,26.08
2013-01-13,07:00:00,1.36,1.58,66.83,65.23,-4.05,0,6999,47.37,21.64,24.29
2013-01-13,08:00:00,2.65,2.85,61.23,59.73,-4.3,0,6999,53.87,17.62,23.6
2013-01-13,09:00:00,3.46,3.65,58.43,57.1,-3.94,0,6999,43.26,17.6,21.9
2013-01-13,10:00:00,3.34,3.53,59.85,58.56,-3.63,0,6999,53.33,16.9,20.74
2013-01-13,11:00:00,3.23,3.41,62.77,61.68,-3.2,0,6999,42.16,16.38,20.05
2013-01-13,12:00:00,3.32,3.48,64.16,62.83,-2.92,0,6999,46.06,17.84,20.35
2013-01-13,13:00:00,4.03,4.21,58.36,57.07,-3.42,0,6999,43.12,13.58,19.48
2013-01-13,14:00:00,4.36,4.56,56.46,55.34,-3.71,0,6999,57.67,17.2,17.46
2013-01-13,15:00:00,4.22,4.41,57.85,56.7,-3.28,0,6999,49.19,11.16,16.06
2013-01-13,16:00:00,4.03,4.2,59.82,58.7,-3.1,0,6999,46.15,12.03,15.09
2013-01-13,17:00:00,3.24,3.37,64.23,63.14,-2.86,0,6999,52.85,11.42,14.76
2013-01-13,18:00:00,2.66,2.78,66.3,65.18,-3.12,0,6999,46.92,9.61,14.23
2013-01-13,19:00:00,2.14,2.25,70.78,69.69,-2.74,0,6999,37.92,10.82,12.86
2013-01-13,20:00:00,1.85,1.97,73.7,72.72,-2.37,0,6999,52.58,15.83,16.76
2013-01-13,21:00:00,2.32,2.5,71.81,70.05,-2.3,0,6999,53.06,18.7,18.86
2013-01-13,22:00:00,2.64,2.83,69.36,67.83,-2.41,0,6999,57.77,19.65,20.96
2013-01-13,23:00:00,2.85,3.04,66.34,64.98,-2.75,0,6999,53.05,17.25,20.29
2013-01-14,00:00:00,3.15,3.33,64.26,63.04,-2.96,0,6999,53.62,17.92,20.98
2013-01-14,01:00:00,3.25,3.44,63.82,62.43,-2.88,0,6999,56.32,16.59,21.32
2013-01-14,02:00:00,3.44,3.64,63.28,61.85,-2.79,0,6999,51.79,20.53,22.85
2013-01-14,03:00:00,3.3,3.49,64.47,63.11,-2.82,0,6999,48.03,19.67,22.24
2013-01-14,04:00:00,3.53,3.73,61.11,59.78,-3.21,0,6999,54.2,20.26,25.21
2013-01-14,05:00:00,3.86,4.06,59.98,58.66,-3.25,0,6999,51.12,21.96,22.41
2013-01-14,06:00:00,3.32,3.5,63.58,62.33,-3.11,0,6999,54.68,20.7,23.75
2013-01-14,07:00:00,2.66,2.83,69.25,67.82,-2.47,0,6999,50.39,18.87,22.4
2013-01-14,08:00:00,2.82,3.1,71.22,68.24,-1.91,0,6999,46.4,20.72,24.67
2013-01-14,09:00:00,3.51,3.87,66.84,63.76,-2.38,0,6999,40.9,25.52,27.97
2013-01-14,10:00:00,3,3.33,68.91,66.13,-2.29,0,6999,37.05,26.76,28.86
2013-01-14,11:00:00,3.41,3.62,61.62,60.22,-3.47,0,6999,40.32,20.56,27.93
2013-01-14,12:00:00,3.01,3.16,62.33,61.07,-3.6,0,6999,53.72,14.78,21.71
2013-01-14,13:00:00,2.57,2.71,63.35,62.13,-3.66,0,6999,55.17,16.35,16.37
2013-01-14,14:00:00,2.29,2.41,65.76,64.71,-3.43,0,6999,59.51,14.92,17.62
2013-01-14,15:00:00,2.08,2.22,63.46,62.3,-4.18,0,6999,65.3,14.71,18.52
2013-01-14,16:00:00,1.77,1.92,67.47,65.88,-4.72,0,6999,68,12.3,17.07
2013-01-14,17:00:00,0.38,0.61,75.6,73.96,-3.43,0,6999,52.24,11.11,15.19
2013-01-14,18:00:00,0.77,1,64.97,63.06,-4.83,0,6999,48.53,10.36,12.44
2013-01-14,19:00:00,-0.27,-0.09,74.66,73.44,-4.05,0,6999,50.8,10.02,12.41
2013-01-14,20:00:00,-0.37,-0.12,71.42,69.76,-5.15,0,6999,40.92,11.24,11.66
2013-01-14,21:00:00,-0.97,-0.74,77.72,76.34,-4.54,0,6999,52.16,6.02,12.12
2013-01-14,22:00:00,-1.93,-1.8,85.56,84.57,-3.59,7777,6999,139,2.72,9.44
2013-01-14,23:00:00,-1.96,-1.83,89.75,89,-3.44,7777,6999,93.8,2.52,6.06
2013-01-15,00:00:00,-2.87,-2.81,94.05,93.4,-3.47,7777,6999,203.3,6.48,7.33
2013-01-15,01:00:00,-4.95,-4.89,94.9,94.85,-5.65,7777,6999,230.2,4.78,8.34
2013-01-15,02:00:00,-6.36,-6.28,93.1,92.9,-7.28,7777,6999,255.8,5.54,8.17
2013-01-15,03:00:00,-7.61,-7.54,91.95,91.65,-8.72,7777,6999,192.8,6.03,6.88
2013-01-15,04:00:00,-8.75,-8.66,90.5,90.25,-10.03,7777,6999,226.4,5.09,5.85
2013-01-15,05:00:00,-9.46,-9.37,89.35,89.15,-10.85,7777,6999,208.6,3.63,5.9
2013-01-15,06:00:00,-10.52,-10.43,88.5,88.3,-12.06,7777,6999,243.3,2.69,6.14
2013-01-15,07:00:00,-11.6,-11.5,87.4,87.2,-13.3,7777,6999,260.9,2.95,5.63
2013-01-15,08:00:00,-12.35,-12.24,86.1,85.85,-14.17,7777,6999,256.8,2.86,3.89
2013-01-15,09:00:00,-13.68,-13.44,84.8,84.75,-15.7,7777,6999,281.4,1.8,3.1
2013-01-15,10:00:00,-13.83,-13.68,84.45,84.3,-15.87,7777,6999,289.7,0.96,2.82
2013-01-15,11:00:00,-14.5,-14.28,83.7,83.6,-16.64,7777,6999,296.7,0.2,1.02
2013-01-15,12:00:00,-13.81,-13.61,84.65,84.35,-15.87,7777,6999,330,2.31,2.88
2013-01-15,13:00:00,-12.61,-12.43,85.45,85.25,-14.54,7777,6999,320.3,1.96,3.62
2013-01-15,14:00:00,-13.54,-13.18,84.2,84.3,-15.62,7777,6999,335.2,2.36,3.37
2013-01-15,15:00:00,-13.46,-13.22,84.4,84.45,-15.52,7777,6999,276.2,1.27,2.87
2013-01-15,16:00:00,-14.06,-13.75,83.95,84.15,-16.19,7777,6999,328,2.79,3.02
2013-01-15,17:00:00,-15.02,-14.55,82.1,83,-17.39,7777,6999,343.7,1.84,3.55
2013-01-15,18:00:00,-16.16,-15.39,80.3,81.45,-18.78,7777,6999,337.1,1.88,3.37
2013-01-15,19:00:00,-16.22,-15.35,79.46,80.41,-18.94,7777,6999,315.1,0.01,2.11
2013-01-15,20:00:00,-16.06,-15.26,78.67,79.5,-18.89,7777,6999,55.59,2.36,2.37
2013-01-15,21:00:00,-16.18,-15.03,77.32,76.29,-19.2,7777,6999,57.52,2.77,3.1
2013-01-15,22:00:00,-16.11,-14.9,75.88,72.18,-19.35,7777,6999,45.69,1.48,3.17
2013-01-15,23:00:00,-15.85,-14.42,74.87,66.67,-19.21,7777,6999,75.34,1.61,2.93
2013-01-16,00:00:00,-15.94,-14.4,74.52,64.59,-19.61,7777,6999,42.02,1.44,3.34
2013-01-16,01:00:00,-15.75,-14.37,70.75,60.44,-19.83,7777,6999,69.84,0,2.86
2013-01-16,02:00:00,-14.43,-13.07,70.6,56.73,-18.72,7777,6999,64.37,3.34,3.34
2013-01-16,03:00:00,-14.81,-13.37,68.51,57.97,-19.07,7777,6999,126.7,1.92,3.76
2013-01-16,04:00:00,-16.18,-14.7,72.32,63.66,-20.17,7777,6999,61.81,0.85,4
2013-01-16,05:00:00,-14.84,-13.62,68.56,59,-19.34,7777,6999,333.1,0.52,2.89
2013-01-16,06:00:00,-14.11,-13,69,56.66,-18.72,7777,6999,237,0.88,1.31
2013-01-16,07:00:00,-13.78,-12.89,64.51,55.16,-18.95,7777,6999,118.8,0.58,2.02
2013-01-16,08:00:00,-13.49,-12.37,65.39,56.34,-18.52,7777,6999,299.7,2.49,2.9
2013-01-16,09:00:00,-13.16,-12.26,62.9,56.13,-18.75,7777,6999,337.2,2.06,3.86
2013-01-16,10:00:00,-12.26,-11.56,62.49,57.15,-18.21,7777,6999,332.7,2.12,3.66
2013-01-16,11:00:00,-10.76,-10.13,60.58,55.42,-16.97,7777,6999,189.5,1.71,3.28
2013-01-16,12:00:00,-9.68,-9.19,61.69,58.19,-15.65,7777,6999,50.15,1.08,3.18
2013-01-16,13:00:00,-7.84,-7.38,66.04,63.8,-13.06,7777,6999,15.78,2.58,5.54
2013-01-16,14:00:00,-9.67,-9.41,62.35,60.65,-15.35,7777,6999,45.21,0.76,3.34
2013-01-16,15:00:00,-9.92,-9.6,64.53,63.44,-15.3,7777,6999,75.51,0.94,2.53
2013-01-16,16:00:00,-9.74,-9.33,61.91,60.18,-15.71,7777,6999,62.58,0.02,1.51
2013-01-16,17:00:00,-10.24,-10.01,66.57,64.46,-15.2,7777,6999,167.2,0.35,0.87
2013-01-16,18:00:00,-11.46,-11.4,77.32,76.45,-14.39,7777,6999,41.21,2.62,3.25
2013-01-16,19:00:00,-13.63,-13.54,82.3,82.4,-15.94,7777,6999,80.9,1.58,2.73
2013-01-16,20:00:00,-13.97,-13.87,83.65,83.6,-16.12,7777,6999,70.96,2.47,2.91
2013-01-16,21:00:00,-15.67,-15.58,82.25,81.95,-18.01,7777,6999,94.8,3.51,3.75
2013-01-16,22:00:00,-17.59,-17.45,81.45,81.05,-20.01,7777,6999,76.64,3.51,4.06
2013-01-16,23:00:00,-17.64,-17.45,79.98,79.77,-20.25,7777,6999,87.3,2.12,3.73
2013-01-17,00:00:00,-17.18,-16.99,80.5,80.45,-19.71,7777,6999,150.3,0.39,2.43
2013-01-17,01:00:00,-17.25,-16.96,80.35,80.25,-19.83,7777,6999,68.33,0.16,0.52
2013-01-17,02:00:00,-17.04,-16.81,80.5,80.4,-19.58,7777,6999,53.07,0.3,0.97
2013-01-17,03:00:00,-16.9,-16.73,80.7,80.4,-19.42,7777,6999,237,0,0.62
2013-01-17,04:00:00,-16.98,-16.82,80.85,80.4,-19.49,7777,6999,319,0.72,1.03
2013-01-17,05:00:00,-16.98,-16.82,80.75,80.35,-19.49,7777,6999,299,0.65,1.31
2013-01-17,06:00:00,-17.1,-16.94,80.85,80.35,-19.6,7777,6999,292.5,1.15,1.84
2013-01-17,07:00:00,-17.1,-16.95,80.7,80.3,-19.62,7777,6999,280.2,0.85,1.75
2013-01-17,08:00:00,-17.18,-17.02,80.5,80.11,-19.73,7777,6999,284.4,0.86,0.86
2013-01-17,09:00:00,-17.32,-17.15,80.45,80.01,-19.88,7777,6999,278.1,1.19,1.76
2013-01-17,10:00:00,-17.98,-17.81,79.8,79.38,-20.62,7777,6999,246.2,1.34,1.65
2013-01-17,11:00:00,-18.36,-18.15,79.09,78.85,-21.1,7777,6999,303.3,1.1,1.39
2013-01-17,12:00:00,-18.29,-18.07,78.85,78.54,-21.06,7777,6999,286.3,1.53,1.53
2013-01-17,13:00:00,-18.38,-18.18,78.78,78.47,-21.16,7777,6999,292.5,1.81,2.11
2013-01-17,14:00:00,-18.41,-18.22,78.74,78.44,-21.19,7777,6999,266.2,1.78,2.23
2013-01-17,15:00:00,-18.87,-18.67,78.3,78.1,-21.7,7777,6999,261.8,1.39,2.27
2013-01-17,16:00:00,-19.55,-19.24,77.62,77.52,-22.47,7777,6999,249.7,0.85,1.67
2013-01-17,17:00:00,-19.84,-19.61,77.26,77.09,-22.79,7777,6999,234.8,0.51,1.41
2013-01-17,18:00:00,-20.2,-20.04,76.89,76.65,-23.22,7777,6999,287.4,0.86,1.76
2013-01-17,19:00:00,-20.62,-20.46,76.38,76.11,-23.69,7777,6999,264.5,1.65,2.1
2013-01-17,20:00:00,-21.07,-20.9,75.7,75.49,-24.21,7777,6999,252.9,1.68,2.18
2013-01-17,21:00:00,-21.71,-21.54,75.06,74.89,-24.95,7777,6999,292.4,0.68,1.89
2013-01-17,22:00:00,-22.01,-21.83,74.72,74.48,-25.29,7777,6999,314,0.83,0.97
2013-01-17,23:00:00,-22.03,-21.86,74.66,74.35,-25.32,7777,6999,282.7,1.05,1.35
2013-01-18,00:00:00,-22.14,-21.95,74.53,74.32,-25.45,7777,6999,280.8,0.01,1.04
2013-01-18,01:00:00,-22.21,-21.99,74.15,73.95,-25.53,7777,6999,283.3,0.86,1.32
2013-01-18,02:00:00,-23.3,-23.05,73.07,72.97,-26.78,7777,6999,249.9,0.34,1.2
2013-01-18,03:00:00,-23.95,-23.68,72.36,72.33,-27.53,7777,6999,261.7,1.08,1.54
2013-01-18,04:00:00,-24.52,-24.15,71.34,71.48,-28.18,7777,6999,314,0.26,1.33
2013-01-18,05:00:00,-24.72,-24.24,71.41,71.48,-28.39,7777,6999,295.7,0.84,1.21
2013-01-18,06:00:00,-24.15,-23.89,72.06,71.99,-27.76,7777,6999,322.1,0.59,1.16
2013-01-18,07:00:00,-24.48,-24.02,71.75,71.99,-28.13,7777,6999,47.95,0.7,0.78
2013-01-18,08:00:00,-24.27,-23.47,71.95,72.4,-27.89,7777,6999,60.22,0.18,1.53
2013-01-18,09:00:00,-23.62,-22.87,72.33,72.77,-27.16,7777,6999,100.2,1.06,1.06
2013-01-18,10:00:00,-24,-23.09,71.69,72.44,-27.6,7777,6999,99.9,0.35,1.3
2013-01-18,11:00:00,-23.63,-22.87,72.43,73.01,-27.17,7777,6999,50.99,0.2,0.49
2013-01-18,12:00:00,-23.64,-23.03,72.53,72.77,-27.2,7777,6999,59.64,0,1.26
2013-01-18,13:00:00,-22.59,-21.98,73.42,73.66,-26.04,7777,6999,62.59,0,1.19
2013-01-18,14:00:00,-22.17,-21.83,73.76,73.69,-25.56,7777,6999,2.47,0,0.68
2013-01-18,15:00:00,-22.64,-21.91,73.48,73.69,-26.1,7777,6999,318.7,0.53,0.88
2013-01-18,16:00:00,-22.61,-21.84,73.55,74.3,-26.02,7777,6999,59.54,1.25,1.32
2013-01-18,17:00:00,-22.22,-21.43,73.76,74.51,-25.56,7777,6999,43.93,1.4,1.43
2013-01-18,18:00:00,-22.28,-21.22,74.03,74.88,-25.62,7777,6999,47.9,0.82,1.45
2013-01-18,19:00:00,-21.85,-20.76,74.51,75.43,-25.13,7777,6999,347.6,0.07,1.64
2013-01-18,20:00:00,-22.37,-21.42,74.1,74.68,-25.72,7777,6999,11.21,0,0.52
2013-01-18,21:00:00,-21.42,-20.56,75.23,75.63,-24.64,7777,6999,48.82,0.48,0.88
2013-01-18,22:00:00,-21.05,-19.92,75.09,75.73,-24.21,7777,6999,8.75,0.43,1.58
2013-01-18,23:00:00,-20.2,-18.92,77.06,77.54,-23.24,7777,6999,75.54,1.05,2
2013-01-19,00:00:00,-19.51,-18.4,77.23,78.18,-22.46,7777,6999,124,0.21,1.51
2013-01-19,01:00:00,-19.11,-18.34,77.72,77.78,-22,7777,6999,107.2,1.52,2.7
2013-01-19,02:00:00,-17.69,-17.19,79.56,79.68,-20.36,7777,6999,173.1,0.28,1.87
2013-01-19,03:00:00,-16.89,-16.46,80.42,80.13,-19.45,7777,6999,326.7,0.83,1.79
2013-01-19,04:00:00,-16.95,-16.47,80.19,79.55,-19.51,7777,6999,143,0.48,2.2
2013-01-19,05:00:00,-17.06,-16.36,80.43,80.04,-19.64,7777,6999,62.45,0.02,2.2
2013-01-19,06:00:00,-15.95,-15.36,81.87,80.57,-18.38,7777,6999,227.4,0.45,2.44
2013-01-19,07:00:00,-15.72,-15.37,81.61,80.91,-18.09,7777,6999,217.7,1.31,2.27
2013-01-19,08:00:00,-15.73,-15.31,81.25,79.71,-18.13,7777,6999,295.5,1.39,2.75
2013-01-19,09:00:00,-16.97,-16.41,80.51,79.41,-19.55,7777,6999,284.1,0.87,2.72
2013-01-19,10:00:00,-16.79,-16.25,80.58,79.49,-19.36,7777,6999,296.4,1.46,2.14
2013-01-19,11:00:00,-15.93,-15.51,80.45,77.88,-18.44,7777,6999,181.5,1.24,1.6
2013-01-19,12:00:00,-15.11,-14.52,80.33,74.34,-17.66,7777,6999,335.8,1.34,2.21
2013-01-19,13:00:00,-14.82,-14.22,80.61,73.69,-17.47,7777,6999,333.8,0.53,2.74
2013-01-19,14:00:00,-15.02,-14.5,77.61,72.58,-17.93,7777,6999,268.7,1.23,2.93
2013-01-19,15:00:00,-15.79,-15.38,80.41,77.61,-18.79,7777,6999,353.9,0.37,3.38
2013-01-19,16:00:00,-14.56,-14.05,78.59,75.08,-17.59,7777,6999,314.4,0.26,3.92
2013-01-19,17:00:00,-13.13,-12.38,73.18,66.98,-16.57,7777,6999,86.3,0.76,4.16
2013-01-19,18:00:00,-14.68,-13.95,75.32,71.11,-17.78,7777,6999,278,3.83,3.83
2013-01-19,19:00:00,-10.41,-9.51,78.23,73.78,-13.49,7777,6999,52.76,13.5,14.54
2013-01-19,20:00:00,-6.83,-6.43,76.48,72.65,-10.55,7777,6999,52.54,13.06,15.24
2013-01-19,21:00:00,-3.27,-2.89,74.46,70.93,-7.24,7777,6999,45.67,17.81,18.16
2013-01-19,22:00:00,-2.95,-2.6,74.14,71.25,-7,7777,6999,47.68,15.96,18.21
2013-01-19,23:00:00,-1.59,-1.2,71.98,67.5,-5.97,7777,6999,41.03,18.01,20.31
2013-01-20,00:00:00,-1.26,-0.91,73.44,69.67,-5.48,7777,6999,43.73,16.37,19.41
2013-01-20,01:00:00,-0.4,-0.06,75.28,71.97,-4.34,0,6999,51.14,17.02,21.82
2013-01-20,02:00:00,-1.14,-0.92,78.5,76.53,-4.58,7777,6999,53.45,20.13,20.13
2013-01-20,03:00:00,-0.77,-0.46,82.71,80.27,-3.21,0,6999,49.7,19.8,20.59
2013-01-20,04:00:00,-0.46,-0.17,83.4,80.81,-2.98,0,6999,31.72,18.71,20.38
2013-01-20,05:00:00,-0.05,0.22,77.34,74.95,-3.66,0,6999,39.62,14.19,18.25
2013-01-20,06:00:00,-0.3,-0.04,75.49,72.84,-4.02,0,6999,49.02,15.81,17.58
2013-01-20,07:00:00,-0.46,-0.17,76.6,73.79,-4.2,0,6999,46.27,19.48,20.16
2013-01-20,08:00:00,-1,-0.77,76.15,73.52,-5.01,0,6999,51.43,9.83,20.06
2013-01-20,09:00:00,-0.47,-0.27,69.01,68.06,-5.41,0,6999,54.37,2.67,13.22
2013-01-20,10:00:00,-0.45,-0.26,67.76,66.33,-5.94,0,6999,145.3,5.65,9.54
2013-01-20,11:00:00,0.3,0.55,66.9,64.97,-5.09,0,6999,58.46,10.66,14.05
2013-01-20,12:00:00,0.12,0.26,64.29,63.03,-5.87,0,6999,72.01,7.53,12.21
2013-01-20,13:00:00,-0.71,-0.58,65.95,64.73,-6.57,0,6999,27.38,3.84,9.56
2013-01-20,14:00:00,-9.22,-9.09,75.32,73.17,-11.61,7777,6999,254.8,1.07,4.35
2013-01-20,15:00:00,-9.16,-9.08,83.8,83.03,-11.33,7777,6999,293.2,1.88,2.36
2013-01-20,16:00:00,-9.11,-9.04,89.35,89.05,-10.65,7777,6999,306,2.37,3.22
2013-01-20,17:00:00,-8.26,-8.16,91.2,90.6,-9.24,7777,6999,56.35,1.88,2.59
2013-01-20,18:00:00,-7.48,-7.39,91.4,91.8,-8.47,7777,6999,136.8,0.62,2.6
2013-01-20,19:00:00,-8.66,-8.54,90.75,90.7,-9.88,7777,6999,304.7,1.72,2.42
2013-01-20,20:00:00,-8.56,-8.44,89.9,90.05,-9.77,7777,6999,315.6,0.88,2.29
2013-01-20,21:00:00,-10.32,-10.21,90.55,90.1,-11.6,7777,6999,14.71,0.9,2.72
2013-01-20,22:00:00,-9.51,-9.33,90.5,90.05,-10.75,7777,6999,22.48,1.23,2.09
2013-01-20,23:00:00,-9.46,-9.26,87.5,88.35,-10.77,7777,6999,26.1,1.79,3.25
2013-01-21,00:00:00,-11.22,-10.95,88.7,88.3,-12.64,7777,6999,336,0.77,2.88
2013-01-21,01:00:00,-11.88,-11.61,88.9,88.65,-13.43,7777,6999,223.7,0.35,1.56
2013-01-21,02:00:00,-15.15,-14.91,85.35,84.95,-17.08,7777,6999,312.2,0.37,1.33
2013-01-21,03:00:00,-17.36,-17.19,83.8,83.65,-19.6,7777,6999,323.8,0,1.22
2013-01-21,04:00:00,-16.89,-16.8,81.55,81.2,-19.29,7777,6999,317.5,0.26,1.1
2013-01-21,05:00:00,-16.65,-16.57,81.7,81.5,-19.03,7777,6999,329.9,0.6,1.48
2013-01-21,06:00:00,-15.19,-15.09,83.35,83.3,-17.39,7777,6999,323.3,1.02,2.3
2013-01-21,07:00:00,-13.29,-13.2,84.9,84.6,-15.24,7777,6999,306.3,0.48,1.33
2013-01-21,08:00:00,-12.83,-12.63,85.85,85.7,-14.71,7777,6999,45.95,0,0.63
2013-01-21,09:00:00,-12.31,-11.81,86.2,86.1,-14.11,7777,6999,13.95,1.51,2.14
2013-01-21,10:00:00,-12.37,-12.13,86.05,86,-14.21,7777,6999,8.4,0.51,1.58
2013-01-21,11:00:00,-14.86,-14.48,83.6,83.55,-17.04,7777,6999,35.43,0.28,2.06
2013-01-21,12:00:00,-13.55,-13.4,84.1,83.9,-15.63,7777,6999,39.2,0.44,0.52
2013-01-21,13:00:00,-11.97,-12.92,84.85,83.9,-13.97,7777,6999,64,0.47,1.31
2013-01-21,14:00:00,-13.63,-13.8,84.35,83.85,-15.69,7777,6999,148.4,0,0.74
2013-01-21,15:00:00,-14.35,-14.07,83.55,83.2,-16.51,7777,6999,53.63,0,1.1
2013-01-21,16:00:00,-15.09,-14.48,82.95,83.3,-17.33,7777,6999,337,0,0.38
2013-01-21,17:00:00,-16.1,-15.64,81.65,81.65,-18.47,7777,6999,28.15,0.65,1.17
2013-01-21,18:00:00,-15.11,-14.26,83.35,83.9,-17.33,7777,6999,56.69,0.39,0.49
2013-01-21,19:00:00,-13.99,-12.99,84.35,85.2,-16.05,7777,6999,64.36,0,0.4
2013-01-21,20:00:00,-14.41,-13.13,83.9,84.65,-16.54,7777,6999,162.4,0,0.49
2013-01-21,21:00:00,-14.58,-13.82,83.8,84.3,-16.73,7777,6999,50.35,0,0
2013-01-21,22:00:00,-13.67,-12.28,84.8,85.95,-15.68,7777,6999,128.5,0,0
2013-01-21,23:00:00,-13.49,-12.49,85,85.7,-15.48,7777,6999,69.66,0,0
2013-01-22,00:00:00,-13.56,-12.9,85.05,85.45,-15.56,7777,6999,6.61,0,0
2013-01-22,01:00:00,-14.12,-13.5,84.2,84.65,-16.21,7777,6999,36.54,0,0
2013-01-22,02:00:00,-14.56,-14.1,84.05,84.15,-16.7,7777,6999,261.3,0,0
2013-01-22,03:00:00,-13.18,-12.98,85.2,85.2,-15.12,7777,6999,126.3,0,0
2013-01-22,04:00:00,-13.66,-12.99,85,85.4,-15.67,7777,6999,193.2,0,0
2013-01-22,05:00:00,-12.97,-12.24,85.5,85.85,-14.88,7777,6999,351.6,0,0
2013-01-22,06:00:00,-13.65,-12.88,84.55,85.05,-15.66,7777,6999,325.6,0,0
2013-01-22,07:00:00,-12.38,-11.54,86.2,87.05,-14.2,7777,6999,58.03,0,0
2013-01-22,08:00:00,-12.41,-11.21,86.2,87.2,-14.24,7777,6999,229.1,0,0
2013-01-22,09:00:00,-13.95,-13.16,84.1,84.3,-16,7777,6999,92.9,0,0
2013-01-22,10:00:00,-14.72,-13.31,83.7,84.7,-16.88,7777,6999,64.83,0,0
2013-01-22,11:00:00,-12.8,-11.61,85.55,86.8,-14.7,7777,6999,-5.99,0,0
2013-01-22,12:00:00,-12.35,-11.84,86.15,86.35,-14.19,7777,6999,42.63,0,0
2013-01-22,13:00:00,-11.89,-11.41,86.4,86.85,-13.68,7777,6999,295.8,0,0
2013-01-22,14:00:00,-11.71,-11.82,87.15,86.65,-13.53,7777,6999,311.8,0,0
2013-01-22,15:00:00,-11.13,-9.89,87.25,87.6,-12.82,7777,6999,52.94,0,0
2013-01-22,16:00:00,-13.43,-12.12,85.2,85.95,-15.41,7777,6999,44.84,0,0
